"appid","pid","product_code","product_name_ro","pid_category","size_length","size_width","size_thickness","size_diameter","size_height","size_alloy","size_type","um1","um2","um1_to_um2","product_name_en","um_base","is_active","additional_info","cu_debitare","aliaj","densitate","size_roll_weight","product_name_bg"
"292742","189","120PP50830201540304G","TABLA ALUMINIU DE PRECIZIE 5083 20 MM","{25}",,,"20.00",,,"5083","","KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 20 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 20 MM","y","PP5083",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 20 MM"
"293595","1042","25035002006000061500","TEAVA ALU D 35X2X6000 MM  6060 T6","{34}","6000",,"2.00","35",,"EN AW 6060 T6","","KG","M","0.559500","ALU ROUND TUBES 35X2X6000 MM 6060 T6","KG","y","АЛ. КРЪГЛИ ТРЪБИ 35X2X6000 MM 6060 T6","n","",,,"АЛ. КРЪГЛИ ТРЪБИ 35X2X6000 MM 6060 T6"
"295418","2865","804703","DESEU CUPRU SARMA DE BOBINAJ","{0}",,,,,,"","","KG","","0.000000","COPPER SCRAPS – WINDING WIRE RODS","KG","y","СКРАП ОТ МЕД – НАВИТА ТЕЛ","n","",,,"СКРАП ОТ МЕД – НАВИТА ТЕЛ"
"294983","2430","46000400004003000440","BARA PATRATA CUPRU 40X40X3000 MM CU-ETP R250","{10}","3000","40",,,,"CU-ETP R250","","KG","M","14.304000","COPPER SQUARE BARS 40X40X3000 MM CU-ETP R250","KG","y","МЕДНИ КВАДРАТНИ ПРЪТИ 40X40X3000 MM CU-ETP R250","n","",,,"МЕДНИ КВАДРАТНИ ПРЪТИ 40X40X3000 MM CU-ETP R250"
"293560","1007","24080080030600061500","TEAVA PATRATA ALU 80x80x3x6000 MM 6060  T6","{33}","6000","80","3.00",,,"EN AW 6060 T6","","KG","M","2.494800","ALU SQUARE TUBES 80X80X3X6000 MM 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 80X80X3X6000 MM 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 80X80X3X6000 MM 6060 T6"
"293452","899","21040020020600061500","CORNIER ALU  40X20X2X6000 MM 6060  T6","{29}","6000","40","2.00",,"20","EN AW 6060 T6","","KG","M","0.313200","ALU L PROFILES 40X20X2X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 40X20X2X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 40X20X2X6000 MM 6060 T6"
"293184","631","12608201500152030200","TABLA  ALUMINIU 6082 T651  15 MM","{27}",,,"15.00",,,"EN AW 6082 T651","","KG","БРОЙ","1.000000","AL. PLATES 15X1520X3020 MM 6082 T651 MM BOTH SIDEPROT.FOIL","KG","y","АЛ. ПЛОЧИ 15 MM 6082 T651 MM ДВУСТРАННО ЗАЩИТНО ФОЛИО","y","6082",,,"АЛ. ПЛОЧИ 15 MM 6082 T651 MM ДВУСТРАННО ЗАЩИТНО ФОЛИО"
"292999","446","1220170402F152030200","TABLA ALUMINIU 2017A T451  40 MM","{27}",,,"40.00",,,"EN AW 2017A T451","","KG","БРОЙ","1.000000","ALU PLATES 2017A 40X1520X3020","KG","y","АЛ. ПЛОЧИ 2017A 40 MM","y","2017",,,"АЛ. ПЛОЧИ 2017A 40 MM"
"293465","912","21060020020600061500","CORNIER ALU  60X20X2X6000 MM 6060  T6","{29}","6000","60","2.00",,"20","EN AW 6060 T6","","KG","ML","0.421200","ALU L PROFILES 60X20X2X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 60X20X2X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 60X20X2X6000 MM 6060 T6"
"293530","977","24040040020600061500","TEAVA PATRATA ALU 40x40x2x6000 MM 6060  T6","{33}","6000","40","2.00",,,"EN AW 6060 T6","","KG","M","0.820800","ALU SQUARE TUBES 40X40X2X6000 MM 500-3296 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 40X40X2X6000 MM 500-3296 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 40X40X2X6000 MM 500-3296 6060 T6"
"293600","1047","25050002006000061500","TEAVA ALU D 50X2X6000 MM  6060 T6","{34}","6000",,"2.00","50",,"EN AW 6060 T6","","KG","M","0.814000","ALU ROUND TUBES 50X2X6000 MM 6060 T6","KG","y","АЛ. КРЪГЛИ ТРЪБИ 50X2X6000 MM 6060 T6","n","",,,"АЛ. КРЪГЛИ ТРЪБИ 50X2X6000 MM 6060 T6"
"295285","2732","48000710000003002040","BARA BRONZ D71X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"71",,"CUSN7ZN4PB7-C-GC","","KG","ML","35.218900","BRONZE ROUND BARS D71X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D71X3000 MM CUSN7ZN4PB7-C","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D71X3000 MM CUSN7ZN4PB7-C"
"294198","1645","36000160006003000240","BARA HEXAG ALAMA 16X3000 MM CUZN39PB3 R430","{58}","3000",,,,"16","CUZN39PB3 R430","","KG","M","1.875500","BRASS HEXAG BARS 16X3000 MM CUZN39PB3 R430","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 16X3000 MM CUZN39PB3 R430","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 16X3000 MM CUZN39PB3 R430"
"292716","163","120PP508300615203020","TABLA ALUMINIU DE PRECIZIE  5083 6 MM","{25}",,,"6.00",,,"5083","","KG","БРОЙ","73.270000","PREC. MACH. CAST AL PLATE 5083 6 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 6 MM","y","PP5083",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 6 MM"
"292580","27","12010070100020001540","TABLA ALUMINIU 1050 H24  0.7x1000x2000 MM","{19}","2000","1000","0.70",,,"EN AW 1050 H24","","KG","БРОЙ","3.780000","AL. SHEETS 1050 H24 0,7X1000X2000 MM","KG","y","АЛ. ЛАМАРИНИ 1050 H24 0,7X1000X2000 MM","n","",,,"АЛ. ЛАМАРИНИ 1050 H24 0,7X1000X2000 MM"
"293457","904","21040040040600061500","CORNIER ALU 40X40X4X6000 MM 6060  T6","{29}","6000","40","4.00",,"40","EN AW 6060 T6","","KG","M","0.820800","ALU L PROFILES 40X40X4X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 40X40X4X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 40X40X4X6000 MM 6060 T6"
"292669","116","12050400100020001320","TABLA ALUMINIU  5754 H22 4x1000x2000 MM","{19}","2000","1000","4.00",,,"EN AW 5754 H22","","KG","БРОЙ","21.280000","AL. SHEETS 5754 H22 4,0X1000X2000 MM","KG","y","АЛ. ЛАМАРИНИ 5754 H22 4,0X1000X2000 MM","n","",,,"АЛ. ЛАМАРИНИ 5754 H22 4,0X1000X2000 MM"
"293316","763","12707511000152030200","TABLA  ALUMINIU 7075  T651 110 MM","{27}",,,"110.00",,,"EN AW 7075 T651","","KG","BUC","1.000000","ALU PLATES 7075 T651 110X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 7075 T651 110 MM","y","",,,"АЛ. ПЛОЧИ 7075 T651 110 MM"
"295267","2714","48000560000003002040","BARA BRONZ D56X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"56",,"CUSN7ZN4PB7-C-GC","","KG","ML","21.909700","BRONZE ROUND BARS D56X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D56X3000 MM CUSN7ZN4PB7-C","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D56X3000 MM CUSN7ZN4PB7-C"
"295215","2662","48000310000003002040","BARA BRONZ D31X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"31",,"CUSN7ZN4PB7-C-GC","","KG","M","6.714000","BRONZE ROUND BARS D31X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D31X3000 MM CUSN7ZN4PB7-C","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D31X3000 MM CUSN7ZN4PB7-C"
"293602","1049","25050005006000061500","TEAVA ALU D 50X5X6000 MM  6060 T6","{34}","6000",,"5.00","50",,"EN AW 6060 T6","","KG","M","1.907600","ALU ROUND TUBES 50X5X6000 MM 6060 T6","KG","y","АЛ. КРЪГЛИ ТРЪБИ 50X5X6000 MM 6060 T6","n","",,,"АЛ. КРЪГЛИ ТРЪБИ 50X5X6000 MM 6060 T6"
"293204","651","1260820352F152030200","TABLA  ALUMINIU 6082 T651  35 MM","{27}",,,"35.00",,,"EN AW 6082 T651","","KG","БРОЙ","1.000000","AL. PLATES 6082 T651 35X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 6082 T651 35 MM ","y","6082",,,"АЛ. ПЛОЧИ 6082 T651 35 MM "
"295197","2644","48000210000003002040","BARA BRONZ D21X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"21",,"CUSN7ZN4PB7-C-GC","","KG","M","3.081000","BRONZE ROUND BARS D21X3000 MM CUSN7ZN4PB7-C-GC","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D21X3000 MM CUSN7ZN4PB7-C-GC","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D21X3000 MM CUSN7ZN4PB7-C-GC"
"295281","2728","48000660000003002040","BARA BRONZ D66X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"66",,"CUSN7ZN4PB7-C-GC","","KG","ML","30.433200","BRONZE ROUND BARS D66X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D66X3000 MM CUSN7ZN4PB7-C ","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D66X3000 MM CUSN7ZN4PB7-C "
"295298","2745","48000810000003002040","BARA BRONZ D81X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"81",,"CUSN7ZN4PB7-C-GC","","KG","M","45.838400","BRONZE ROUND BARS D81X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D81X3000 MM CUSN7ZN4PB7-C","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D81X3000 MM CUSN7ZN4PB7-C"
"292664","111","12050300150030001300","TABLA ALUMINIU  5754 H111 3X1500X3000 MM","{19}","3000","1500","3.00",,,"EN AW 5754 H111","","KG","БРОЙ","35.910000","AL. SHEETS 3X1500X3000 MM 5754 H111","KG","y","АЛ. ЛАМАРИНИ 3X1500X3000 MM 5754 H111","n","",,,"АЛ. ЛАМАРИНИ 3X1500X3000 MM 5754 H111"
"295307","2754","48000910000003002040","BARA BRONZ D91X3000 MM CUSN7ZN4PB7-C-GC","{7}","3000",,,"91",,"CUSN7ZN4PB7-C-GC","","KG","M","57.855200","BRONZE ROUND BARS D91X3000 MM CUSN7ZN4PB7-C","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ D91X3000 MM CUSN7ZN4PB7-C","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ D91X3000 MM CUSN7ZN4PB7-C"
"293469","916","21060040020600061500","CORNIER ALU  60X40X2X6000 MM 6060  T6","{29}","6000","60","2.00",,"40","EN AW 6060 T6","","KG","ML","0.529200","ALU L PROFILES 60X40X2X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 60X40X2X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 60X40X2X6000 MM 6060 T6"
"294973","2420","46000300000004000440","BARA CUPRU D30X4000 MM CU-ETP R250","{8}","4000",,,"30",,"CU-ETP R250","","KG","ML","6.316100","COPPER ROUND BARS D30X4000 MM CU-ETP R250 DRAWN","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ D30X4000 MM CU-ETP R250 СТУДЕНО ИЗТЕГЛЕНИ","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ D30X4000 MM CU-ETP R250 СТУДЕНО ИЗТЕГЛЕНИ"
"293567","1014","24100050030600061500","TEAVA RECTANG. ALU 100x50x3x6000 MM 6060  T6","{32}","6000","100","3.00",,"50","EN AW 6060 T6","","KG","ML","2.332800","ALU RECT. TUBES 100X50X3X6000 MM 6060 T6","KG","y","АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 100X50X3X6000 MM 6060 T6","n","",,,"АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 100X50X3X6000 MM 6060 T6"
"292706","153","12060500150030006360","TABLA ALUMINIU 6082 T651  5X1500X3000 MM","{19}","3000","1500","5.00",,,"EN AW 6082 T6","","KG","БРОЙ","60.750000","AL. SHEETS 6082  5X1500X3000 MM","KG","y","АЛ. ЛАМАРИНИ 6082  5X1500X3000 MM","n","",,,"АЛ. ЛАМАРИНИ 6082  5X1500X3000 MM"
"292660","107","12050300100020001300","TABLA  ALUMINIU 5754  H111 3X1000X2000 MM","{19}","2000","1000","3.00",,,"EN AW 5754 H111","","KG","БРОЙ","15.960000","AL. SHEETS 5754 H111  3,0X1000X2000 MM","KG","y","АЛ. ЛАМАРИНИ 5754 H111  3,0X1000X2000 MM","n","",,,"АЛ. ЛАМАРИНИ 5754 H111  3,0X1000X2000 MM"
"292595","42","12010200125025001540","TABLA ALUMINIU 1050 H24  2x1250x2500 MM","{19}","2500","1250","2.00",,,"EN AW 1050 H24","","KG","БРОЙ","16.875000","AL. SHEETS 1050 H24 2X1250X2500 MM","KG","y","АЛ. ЛАМАРИНИ 1050 H24 2X1250X2500 MM","n","",,,"АЛ. ЛАМАРИНИ 1050 H24 2X1250X2500 MM"
"292792","239","120PP575402017402040","TABLA ALUMINIU DE PRECIZIE 5754 20 MM","{25}",,,"20.00",,,"5754","","KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5754 20 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5754 20 MM","y","PP5754",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5754 20 MM"
"292649","96","12050200150030001300","TABLA  ALUMINIU 5754 H111  2X1500X3000 MM","{19}","3000","1500","2.00",,,"EN AW 5754 H111","","KG","БРОЙ","23.940000","AL. SHEETS 5754 H111 2X1500X3000 MM","KG","y","АЛ. ЛАМАРИНИ 5754 H111 2X1500X3000 MM","n","",,,"АЛ. ЛАМАРИНИ 5754 H111 2X1500X3000 MM"
"293354","801","12910300150030001560","TABLA  AL STRIATA1050 H244 3x1500x3000 MM","{22}","3000","1500","3.00",,,"EN AW 1050 H244","","KG","БРОЙ","40.000000","AL. TREAD SHEETS 1050 H244 3X1500X3000 MM","KG","y","АЛ. РИФЕЛОВАНИ ЛАМАРИНИ 1050 H244 3X1500X3000 MM","n","",,,"АЛ. РИФЕЛОВАНИ ЛАМАРИНИ 1050 H244 3X1500X3000 MM"
"293024","471","1250830122F152030200","TABLA ALUMINIU 5083 H111  12 MM","{27}",,,"12.00",,,"EN AW 5083 H111","","KG","БРОЙ","1.000000","AL. SHEETS 5083 H111 12X1520X3020 MM OIL","KG","y","АЛ. ЛАМАРИНИ 5083 H111 12 MM ","y","5083",,,"АЛ. ЛАМАРИНИ 5083 H111 12 MM ДВУСТРАННО ЗАЩИТНО ФОЛИО"
"294566","2013","42102001000200000340","TABLA CUPRU CU-DHP R240 1/2 T 2X1000X2000 MM","{67}","2000","1000","2.00",,,"CU-DHP R240","","KG","БРОЙ","35.760000","COPPER SHEETS CU-DHP R240 2.0X1000X2000 MM","KG","y","МЕДНИ ЛАМАРИНИ CU-DHP R240 2.0X1000X2000 MM","n","",,,"МЕДНИ ЛАМАРИНИ CU-DHP R240 2.0X1000X2000 MM"
"292578","25","12010050100020001540","TABLA ALUMINIU 1050 H24  0.5X1000X2000 MM","{19}","2000","1000","0.50",,,"EN AW 1050 H24","","KG","БРОЙ","2.700000","AL. SHEETS 1050 H24 0,5X1000X2000 MM","KG","y","АЛ. ЛАМАРИНИ 1050 H24 0,5X1000X2000 MM","n","",,,"АЛ. ЛАМАРИНИ 1050 H24 0,5X1000X2000 MM"
"292993","440","1220170252F152030200","TABLA ALUMINIU 2017A T451  25 MM","{27}",,,"25.00",,,"EN AW 2017A T451","","KG","БРОЙ","1.000000","ALU PLATES 25X1520X3020 MM 2017A","KG","y","АЛ. ПЛОЧИ 25 MM 2017A MM","y","2017",,,"АЛ. ПЛОЧИ 25 MM 2017A MM"
"293461","908","21050050020600061500","CORNIER ALU 50X50X2X6000 MM 6060  T6","{29}","6000","50","2.00",,"50","EN AW 6060 T6","","KG","ML","0.529200","ALU L PROFILES 50X50X2X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 50X50X2X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 50X50X2X6000 MM 6060 T6"
"293466","913","21060030020600061500","CORNIER ALU 60X30X2X6000 MM 6060  T6","{29}","6000","60","2.00",,"30","EN AW 6060 T6","","KG","ML","0.475200","ALU L PROFILES 60X30X2X6000 MM6060T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 60X30X2X6000 MM6060T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 60X30X2X6000 MM6060T6"
"292715","162","120PP5083005PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 5 MM","KG","n","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 5 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 5 MM"
"293200","647","1260820302F152030200","TABLA  ALUMINIU 6082 T651  30 MM","{27}",,,"30.00",,,"EN AW 6082 T651","","KG","БРОЙ","1.000000","AL. PLATES 6082 T651 30X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 6082 T651 30 MM ","y","6082",,,"АЛ. ПЛОЧИ 6082 T651 30 MM "
"293531","978","24040040030600061500","TEAVA PATRATA ALU 40x40x3x6000 MM 6060  T6","{33}","6000","40","3.00",,,"EN AW 6060 T6","","KG","M","1.198800","ALU SQUARE TUBES 40X40X3X6000 MM 500-3297 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 40X40X3X6000 MM 500-3297 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 40X40X3X6000 MM 500-3297 6060 T6"
"292590","37","12010150125025001540","TABLA ALUMINIU 1050 H24  1.5x1250x2500  MM","{19}","2500","1250","1.50",,,"EN AW 1050 H24","","KG","БРОЙ","12.656300","AL. SHEETS 1050 H24 1,5X1250X2500 MM","KG","y","АЛ. ЛАМАРИНИ 1050 H24 1,5X1250X2500 MM","n","",,,"АЛ. ЛАМАРИНИ 1050 H24 1,5X1250X2500 MM"
"293042","489","1250830402F152030200","TABLA ALUMINIU 5083 H111  40 MM","{27}",,,"40.00",,,"EN AW 5083 H111","","KG","БРОЙ","1.000000","ALU PLATES 5083 H111 40X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 5083 H111 40 MM ","y","5083",,,"АЛ. ПЛОЧИ 5083 H111 40 MM "
"292721","168","120PP5083008PF","","{0}",,,,,,,,"KG","BUC","1.000000","PREC. MACH. CAST AL PLATE 5083 8 MM","KG","n","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 8 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 8 MM"
"292725","172","120PP5083010PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 10 MM","KG","n","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 10 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 10 MM"
"293192","639","12608202000152030200","TABLA  ALUMINIU 6082 T651  20 MM","{27}",,,"20.00",,,"EN AW 6082 T651","","KG","БРОЙ","1.000000","ALU PLATES 6082 20X15205x3020 MM BOTH SIDE PROT.FOIL","KG","y","АЛ. ПЛОЧИ 6082 20 MM ДВУСТРАННО ЗАЩИТНО ФОЛИО","y","6082",,,"АЛ. ПЛОЧИ 6082 20 MM ДВУСТРАННО ЗАЩИТНО ФОЛИО"
"292818","265","120PP702102015703048","TABLA ALUMINIU DE PRECIZIE 7021 20 MM","{25}",,,"20.00",,,"7021","","KG","BUC","1.000000","PREC. MACH. CAST AL PLATE 7021 20 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 7021 20 MM","y","PP7021",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 7021 20 MM"
"292729","176","120PP5083012PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 12 MM","KG","n","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 12 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 12 MM"
"294557","2004","42101501000200000240","TABLA CUPRU CU-DHP R240 1/2 T 1.5X1000X2000 MM","{67}","2000","1000","1.50",,,"CU-DHP R240","","KG","BUC","26.820000","COPPER SHEETS CU-DHP R240 1.5X1000X2000 MM","KG","y","МЕДНИ ЛАМАРИНИ CU-DHP R240 1.5X1000X2000 MM","n","",,,"МЕДНИ ЛАМАРИНИ CU-DHP R240 1.5X1000X2000 MM"
"292731","178","120PP5083014PF","","{0}",,,,,,,,"KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 14 MM","KG","n","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 14 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 14 MM"
"295372","2819","48003040000003002140","BARA BRONZ D304 MM  CUSN12-C-GC","{7}","3000",,,"304",,"CUSN12","","KG","M","645.664400","BRONZE BARS 304X3000 MM CUSN12 C-GC","KG","y","БРОНЗОВИ ПРЪТИ 304X3000 MM CUSN12 C-GC","y","",,,"БРОНЗОВИ ПРЪТИ 304X3000 MM CUSN12 C-GC"
"293028","475","1250830152F152030200","TABLA ALUMINIU 5083 H111  15 MM","{27}",,,"15.00",,,"EN AW 5083 H111","","KG","БРОЙ","1.000000","ALU PLATES 5083H111 15X1520X3020 MM BOTH SIDE PROT.FOIL","KG","y","АЛ. ПЛОЧИ 5083 H111 15 MM ","y","5083",,,"АЛ. ПЛОЧИ 5083 H111 15 MM "
"292734","181","120PP5083015PF","","{0}",,,,,,,,"KG","BUC","1.000000","PREC. MACH. CAST AL PLATE 5083 15 MM","KG","n","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 15 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 15 MM"
"292765","212","120PP50830501540304G","TABLA ALUMINIU DE PRECIZIE 5083 50 MM","{25}",,,"50.00",,,"5083","","KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 50 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 50 MM","y","PP5083",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 50 MM"
"293535","982","24050030020600061500","TEAVA RECTANG. ALU 50X30x2x6000 MM 6060  T6","{32}","6000","50","2.00",,"30","EN AW 6060 T6","","KG","M","0.820800","ALU RECT. TUBES 50X30X2X6000 MM 6060 T6","KG","y","АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 50X30X2X6000 MM 6060 T6","n","",,,"АЛ. ПРАВОЪГЪЛНИ ТРЪБИ 50X30X2X6000 MM 6060 T6"
"292752","199","120PP50830301540304G","TABLA ALUMINIU DE PRECIZIE 5083 30 MM","{25}",,,"30.00",,,"5083","","KG","БРОЙ","1.000000","PREC. MACH. CAST AL PLATE 5083 30 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 30 MM","y","PP5083",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА АЛ. ПЛОЧА 5083 30 MM"
"294362","1809","37000201004003000240","BARA LATA ALAMA 20X10X3000 MM CUZN39PB3","{60}","3000","20","10.00",,,"CUZN39PB3","","KG","ML","1.692000","BRASS FLAT BARS 20X10X3000 MM CUZN39PB3","KG","y","МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 20X10X3000 MM CUZN39PB3","n","",,,"МЕСИНГОВИ ПРАВОЪГЪЛНИ ПРЪТИ 20X10X3000 MM CUZN39PB3"
"293512","959","24015015015600061500","TEAVA PATRATA ALU 15x15x1.5x6000 MM 6060  T6","{33}","6000","15","1.50",,,"EN AW 6060 T6","","KG","ML","0.218700","ALU SQUARE TUBES 15X15X1,5X6000 MM 6060 T6","KG","y","АЛ. КВАДРАТНИ ТРЪБИ 15X15X1,5X6000 MM 6060 T6","n","",,,"АЛ. КВАДРАТНИ ТРЪБИ 15X15X1,5X6000 MM 6060 T6"
"293586","1033","25020001506000061500","TEAVA ALU D 20X1.5X6000 MM 6060 T6","{34}","6000",,"1.50","20",,"EN AW 6060 T6","","KG","ML","0.235300","ALU ROUND TUBES 20X1.5X6000 MM 6060 T6","KG","y","АЛ. КРЪГЛИ ТРЪБИ 20X1.5X6000 MM 6060 T6","n","",,,"АЛ. КРЪГЛИ ТРЪБИ 20X1.5X6000 MM 6060 T6"
"293056","503","1250830752F152030200","TABLA ALUMINIU 5083 H111  75 MM","{27}",,,"75.00",,,"EN AW 5083 H111","","KG","BUC","1.000000","ALU PLATES 5083 H111 75X1520X3020 MM","KG","y","АЛ. ПЛОЧИ 5083 H111 75 MM","y","5083",,,"АЛ. ПЛОЧИ 5083 H111 75 MM"
"292604","51","12010300150030001540","TABLA ALUMINIU 1050 H24  3x1500x3000 MM","{19}","3000","1500","3.00",,,"EN AW 1050 H24","","KG","БРОЙ","36.450000","AL. SHEETS 1050 H24 3,0X1500X3000 MM","KG","y","АЛ. ЛАМАРИНИ 1050 H24 3,0X1500X3000 MM","n","",,,"АЛ. ЛАМАРИНИ 1050 H24 3,0X1500X3000 MM"
"293450","897","21030030030600061500","CORNIER ALU  30X30X3X6000 MM 6060  T6","{29}","6000","30","3.00",,"30","EN AW 6060 T6","","KG","M","0.461700","ALU L PROFILES 30X30X3X6000 MM 6060 T6","KG","y","АЛ. L ПРОФИЛИ/ВИНКЕЛИ 30X30X3X6000 MM 6060 T6","n","",,,"АЛ. L ПРОФИЛИ/ВИНКЕЛИ 30X30X3X6000 MM 6060 T6"
